errorrate,iterations,density,l,c,m,gamma,erasures,maxiterations,tests,efficiency,fsum,fcorrupt,pcons,pdes,degree,activities,alphabetsize,winners,poolsize,efficacy,refficacy,retrievedproportion,eta,aeta
1,4,.2741530282156808,256,8,21000,1,6,4,1000,.5795505328280542,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.976,3.998,.28503526960100445,256,8,22000,1,5,4,1000,.6063435418959555,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.014552245005502945,.038805986681341186,528.0000000000005,.014552245005502945,.018415178571428586
1,4,.28516060965401785,256,8,22000,1,6,4,1000,.6063435418959555,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.988,3.998,.2962406703404018,256,8,23000,1,5,4,1000,.6331008019929399,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.007597209623915286,.020259225663774097,276.0000000000002,.007597209623915286,.00962611607142858
1,4,.296135493687221,256,8,23000,1,6,4,1000,.6331008019929399,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.992,4,.3068787711007254,256,8,24000,1,5,4,1000,.6598238684249891,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.005278590947399918,.01407624252639978,192.00000000000017,.005278590947399918,.006696428571428577
1,4,.3067043849400112,256,8,24000,1,6,4,1000,.6598238684249891,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.999,4,.3170558384486607,256,8,25000,1,5,4,1000,.6865141667715234,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.000686514166771524,.001830704444724064,25.00000000000002,.000686514166771524,.0008719308035714294
1,4,.3174389430454799,256,8,25000,1,6,4,1000,.6865141667715234,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
0,1,.05922154017857143,256,8,1000,1,5,4,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.16129127605650226,1e3,.060484228521188343,.06537019320617178
0,1.027,.059199741908482144,256,8,1000,1,6,4,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.24193691408475337,1e3,.060484228521188343,.06537019320617178
0,1.011,.11492974417550224,256,8,2000,1,5,4,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.31967611610109975,2e3,.1198785435379124,.13074038641234356
0,1.259,.11478151593889509,256,8,2000,1,6,4,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.4795141741516496,2e3,.1198785435379124,.13074038641234356
0,1.043,.16723905290876115,256,8,3000,1,5,4,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.47696394003508485,3e3,.1788614775131568,.19611057961851536
0,1.724,.16746629987444198,256,8,3000,1,6,4,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.7154459100526273,3e3,.1788614775131568,.19611057961851536
0,1.178,.21666499546595983,256,8,4000,1,5,4,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.63353936017839,4e3,.23757726006689622,.2614807728246871
0,1.965,.2168851579938616,256,8,4000,1,6,4,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.9503090402675849,4e3,.23757726006689622,.2614807728246871
0,1.392,.2630549839564732,256,8,5000,1,5,4,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,.7895850417024262,5e3,.2960943906384098,.3268509660308589
0,2.123,.26279122488839285,256,8,5000,1,6,4,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,1.1843775625536392,5e3,.2960943906384098,.3268509660308589
0,1.735,.3065915788922991,256,8,6000,1,5,4,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3544532145129208,.9452085720344554,6e3,.3544532145129208,.3922211592370307
.0050000000000000044,2.749,.3068607875279018,256,8,6000,1,6,4,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3526809484403562,1.4107237937614248,5970,.3526809484403562,.3902600534408456
.0010000000000000009,1.95,.3479712350027902,256,8,7000,1,5,4,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4122677101130029,1.0993805603013411,6993,.4122677101130029,.45713376109075926
.236,3.542,.3475069318498884,256,8,7000,1,6,4,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3152878183446789,1.2611512733787156,5348,.3152878183446789,.34959979326660673
.009000000000000008,2.236,.38642120361328125,256,8,8000,1,5,4,1000,.4707948661159353,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4665577123208919,1.2441538995223784,7928,.4665577123208919,.5182548917385299
.725,3.944,.3862964085170201,256,8,8000,1,6,4,1000,.4707948661159353,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.12946858818188223,.5178743527275289,2200,.12946858818188223,.14381442505357794
.06899999999999995,2.876,.42239597865513395,256,8,9000,1,5,4,1000,.5288108083882458,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.49232286260945685,1.3128609669585516,8379,.49232286260945685,.5477368488745133
.979,4,.4223736354282924,256,8,9000,1,6,4,1000,.5288108083882458,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.011105026976153171,.044420107904612684,189.00000000000017,.011105026976153171,.012354966515966478
.30900000000000005,3.529,.4570808410644531,256,8,10000,1,5,4,1000,.5867392137544982,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4054367967043582,1.081164791211622,6909.999999999999,.4054367967043582,.45170803505464696
1,4,.45682852608816965,256,8,10000,1,6,4,1000,.5867392137544982,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.731,3.909,.4890272957938058,256,8,11000,1,5,4,1000,.6445888669189923,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.17339440520120894,.4623850805365572,2959,.17339440520120894,.19343040169706233
1,4,.48935045514787945,256,8,11000,1,6,4,1000,.6445888669189923,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.96,3.992,.5189290727887835,256,8,12000,1,5,4,1000,.7023669479990559,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.028094677919962258,.07491914111989935,480.00000000000045,.028094677919962258,.03137769273896249
1,4,.5194691249302456,256,8,12000,1,6,4,1000,.7023669479990559,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.995,3.999,.5474679129464286,256,8,13000,1,5,4,1000,.7600794358372716,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.003800397179186361,.010134392477830297,65.00000000000006,.003800397179186361,.0042490625584011696
1,4,.5475403921944755,256,8,13000,1,6,4,1000,.7600794358372716,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.5748296465192523,256,8,14000,1,5,4,1000,.8177313864757628,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.5747882298060826,256,8,14000,1,6,4,1000,.8177313864757628,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.5990071977887835,256,8,15000,1,5,4,1000,.8753271316631883,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.5996388026646206,256,8,15000,1,6,4,1000,.8753271316631883,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.6231651306152344,256,8,16000,1,5,4,1000,.9328704241961564,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.6230501447405133,256,8,16000,1,6,4,1000,.9328704241961564,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.6459612165178571,256,8,17000,1,5,4,1000,.990364546787967,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.6456320626395089,256,8,17000,1,6,4,1000,.990364546787967,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.118,1,.04477146693638393,256,8,3000,1,5,1,1000,.08738259432321292,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.0770714481930738,.2055238618481968,2646,.0770714481930738,.09228515625
.924,1,.04475675310407366,256,8,3000,1,6,1,1000,.08738259432321292,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.006641077168564179,.026564308674256715,227.99999999999986,.006641077168564179,.007952008928571423
.267,1,.05915723528180804,256,8,4000,1,5,1,1000,.11560541581363769,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.08473876979139643,.22597005277705715,2932,.08473876979139643,.10226004464285714
.993,1,.05928856985909598,256,8,4000,1,6,1,1000,.11560541581363769,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.0008092379106954645,.003236951642781858,28.000000000000025,.0008092379106954645,.0009765625000000009
.394,1,.07348959786551339,256,8,5000,1,5,1,1000,.14362958532183662,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.08703952870503298,.23210540988008796,3030,.08703952870503298,.10567801339285715
.997,1,.07345254080636161,256,8,5000,1,6,1,1000,.14362958532183662,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.00043088875596551023,.001723555023862041,15.000000000000014,.00043088875596551023,.0005231584821428577
.604,1,.08747918265206474,256,8,6000,1,5,1,1000,.171495448133033,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.06791219746068107,.18109919322848286,2376,.06791219746068107,.08286830357142858
1,1,.08741487775530134,256,8,6000,1,6,1,1000,.171495448133033,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.735,1,.10133634294782366,256,8,7000,1,5,1,1000,.1992296630603039,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.05279586071098054,.1407889618959481,1855,.05279586071098054,.064697265625
1,1,.10131617954799108,256,8,7000,1,6,1,1000,.1992296630603039,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.849,1,.11491938999720983,256,8,8000,1,5,1,1000,.22685117760941823,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.034254527819022156,.09134540751739241,1208.0000000000002,.034254527819022156,.04213169642857144
1,1,.11492483956473214,256,8,8000,1,6,1,1000,.22685117760941823,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.94,1,.1283858163016183,256,8,9000,1,5,1,1000,.2543741588184141,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.015262449529104858,.040699865410946286,540.0000000000005,.015262449529104858,.018833705357142873
1,1,.1282806396484375,256,8,9000,1,6,1,1000,.2543741588184141,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.962,1,.14155687604631698,256,8,10000,1,5,1,1000,.2818096031213518,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.010708764918611377,.028556706449630338,380.00000000000034,.010708764918611377,.013253348214285726
1,1,.1414064679827009,256,8,10000,1,6,1,1000,.2818096031213518,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.988,1,.15452848161969865,256,8,11000,1,5,1,1000,.3091662952225313,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.003709995542670379,.00989332144712101,132.0000000000001,.003709995542670379,.0046037946428571465
1,1,.15441349574497767,256,8,11000,1,6,1,1000,.3091662952225313,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.999,1,.16721888950892858,256,8,12000,1,5,1,1000,.33645141523928024,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.00033645141523928055,.0008972037739714148,12.00000000000001,.00033645141523928055,.00041852678571428607
1,1,.16719981602260045,256,8,12000,1,6,1,1000,.33645141523928024,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.999,1,.17976433890206472,256,8,13000,1,5,1,1000,.36367094201418126,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,.0003636709420141816,.0009697891787044842,13.00000000000001,.0003636709420141816,.00045340401785714325
1,1,.17996869768415177,256,8,13000,1,6,1,1000,.36367094201418126,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.19211687360491073,256,8,14000,1,5,1,1000,.3908299315893578,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.19236210414341517,256,8,14000,1,6,1,1000,.3908299315893578,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.20454788208007812,256,8,15000,1,5,1,1000,.4179327157134688,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.20465632847377233,256,8,15000,1,6,1,1000,.4179327157134688,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.21677616664341517,256,8,16000,1,5,1,1000,.44498304718312215,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.21673474993024552,256,8,16000,1,6,1,1000,.44498304718312215,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.22826712472098215,256,8,17000,1,5,1,1000,.471984208711618,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2285123552594866,256,8,17000,1,6,1,1000,.471984208711618,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.24030685424804688,256,8,18000,1,5,1,1000,.4989390960966496,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.24020821707589285,256,8,18000,1,6,1,1000,.4989390960966496,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2516474042619978,256,8,19000,1,5,1,1000,.5258502828521686,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2516822814941406,256,8,19000,1,6,1,1000,.5258502828521686,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2630865914481027,256,8,20000,1,5,1,1000,.5527200711980608,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2631394522530692,256,8,20000,1,6,1,1000,.5527200711980608,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2741988045828683,256,8,21000,1,5,1,1000,.5795505328280542,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.27440643310546875,256,8,21000,1,6,1,1000,.5795505328280542,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2849698747907366,256,8,22000,1,5,1,1000,.6063435418959555,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.28511156354631695,256,8,22000,1,6,1,1000,.6063435418959555,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2961360386439732,256,8,23000,1,5,1,1000,.6331008019929399,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.2960265023367746,256,8,23000,1,6,1,1000,.6331008019929399,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.3065158299037388,256,8,24000,1,5,1,1000,.6598238684249891,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.3066776820591518,256,8,24000,1,6,1,1000,.6598238684249891,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.3173484802246094,256,8,25000,1,5,1,1000,.6865141667715234,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
1,1,.3172569274902344,256,8,25000,1,6,1,1000,.6865141667715234,sum_of_sum!,erase_clusters!,0,0,0,1,256,0,1,0,0,0,0,0
.978,1,.059216090611049106,256,8,1000,1,7,1,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.0013306530274661448,.010645224219729158,22.00000000000002,.0013306530274661448,.0014381442505357804
.019000000000000017,2.021,.05922154017857143,256,8,1000,1,7,4,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.059335028179285765,.4746802254342861,981,.059335028179285765,.06412815953525451
0,1,.05919919695172991,256,8,1000,1,1,1,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.06912483259564382,1e3,.060484228521188343,.06537019320617178
0,1,.0592498779296875,256,8,1000,1,1,4,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.06912483259564382,1e3,.060484228521188343,.06537019320617178
0,1,.05925914219447544,256,8,1000,1,2,1,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.08064563802825113,1e3,.060484228521188343,.06537019320617178
0,1,.05917085920061384,256,8,1000,1,2,4,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.08064563802825113,1e3,.060484228521188343,.06537019320617178
0,1,.05924769810267857,256,8,1000,1,3,1,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.09677476563390135,1e3,.060484228521188343,.06537019320617178
0,1,.059177398681640625,256,8,1000,1,3,4,1000,.060484228521188343,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.060484228521188343,.09677476563390135,1e3,.060484228521188343,.06537019320617178
1,1,.11489650181361608,256,8,2000,1,7,1,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.04600000000000004,2.394,.11500603812081474,256,8,2000,1,7,4,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.11436413053516842,.9149130442813473,1908,.11436413053516842,.12472632863737575
0,1,.11495208740234375,256,8,2000,1,1,1,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.13700404975761418,2e3,.1198785435379124,.13074038641234356
0,1,.11492211478097099,256,8,2000,1,1,4,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.13700404975761418,2e3,.1198785435379124,.13074038641234356
0,1,.11499840872628349,256,8,2000,1,2,1,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.15983805805054987,2e3,.1198785435379124,.13074038641234356
0,1,.11495045253208705,256,8,2000,1,2,4,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.15983805805054987,2e3,.1198785435379124,.13074038641234356
0,1,.11492592947823661,256,8,2000,1,3,1,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.19180566966065984,2e3,.1198785435379124,.13074038641234356
0,1,.11501148768833705,256,8,2000,1,3,4,1000,.1198785435379124,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1198785435379124,.19180566966065984,2e3,.1198785435379124,.13074038641234356
1,1,.167205810546875,256,8,3000,1,7,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.16100000000000003,3.385,.16725976126534597,256,8,3000,1,7,4,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.15006477963353856,1.2005182370683085,2517,.15006477963353856,.16453677629993438
0,1,.16732079642159597,256,8,3000,1,1,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.2044131171578935,3e3,.1788614775131568,.19611057961851536
0,1,.1673720223563058,256,8,3000,1,1,4,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.2044131171578935,3e3,.1788614775131568,.19611057961851536
0,1,.16729954310825892,256,8,3000,1,2,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.23848197001754243,3e3,.1788614775131568,.19611057961851536
0,1,.16710553850446427,256,8,3000,1,2,4,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.23848197001754243,3e3,.1788614775131568,.19611057961851536
0,1,.16715785435267858,256,8,3000,1,3,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.2861783640210509,3e3,.1788614775131568,.19611057961851536
0,1,.16729518345424108,256,8,3000,1,3,4,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1788614775131568,.2861783640210509,3e3,.1788614775131568,.19611057961851536
1,1,.21671785627092635,256,8,4000,1,7,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.798,3.971,.2166764395577567,256,8,4000,1,7,4,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.047990606533513024,.3839248522681042,807.9999999999998,.047990606533513024,.05281911611058679
0,1,.21668188912527903,256,8,4000,1,1,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.2715168686478814,4e3,.23757726006689622,.2614807728246871
0,1,.2167630876813616,256,8,4000,1,1,4,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.2715168686478814,4e3,.23757726006689622,.2614807728246871
0,1,.21681812831333705,256,8,4000,1,2,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.316769680089195,4e3,.23757726006689622,.2614807728246871
0,1,.21662139892578125,256,8,4000,1,2,4,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.316769680089195,4e3,.23757726006689622,.2614807728246871
0,1,.21665682111467635,256,8,4000,1,3,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.38012361610703393,4e3,.23757726006689622,.2614807728246871
0,1,.21669823782784597,256,8,4000,1,3,4,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23757726006689622,.38012361610703393,4e3,.23757726006689622,.2614807728246871
1,1,.2631939479282924,256,8,5000,1,7,1,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
.996,4,.2629759652273996,256,8,5000,1,7,4,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.0011843775625536403,.009475020500429122,20.000000000000018,.0011843775625536403,.0013074038641234368
0,1,.2632413591657366,256,8,5000,1,1,1,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,.3383935893010398,5e3,.2960943906384098,.3268509660308589
0,1,.26309967041015625,256,8,5000,1,1,4,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,.3383935893010398,5e3,.2960943906384098,.3268509660308589
0,1,.2627710614885603,256,8,5000,1,2,1,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,.3947925208512131,5e3,.2960943906384098,.3268509660308589
0,1,.2628871372767857,256,8,5000,1,2,4,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,.3947925208512131,5e3,.2960943906384098,.3268509660308589
.0010000000000000009,1,.2631045750209263,256,8,5000,1,3,1,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2957982962477714,.4732772739964342,4995,.2957982962477714,.32652411506482804
0,1.002,.2630282810756138,256,8,5000,1,3,4,1000,.2960943906384098,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2960943906384098,.4737510250214557,5e3,.2960943906384098,.3268509660308589
1,1,.30669076102120535,256,8,6000,1,7,1,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.3062793186732701,256,8,6000,1,7,4,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
0,1,.3066929408482143,256,8,6000,1,1,1,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3544532145129208,.4050893880147666,6e3,.3544532145129208,.3922211592370307
0,1,.3066662379673549,256,8,6000,1,1,4,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3544532145129208,.4050893880147666,6e3,.3544532145129208,.3922211592370307
0,1,.3063981192452567,256,8,6000,1,2,1,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3544532145129208,.4726042860172277,6e3,.3544532145129208,.3922211592370307
0,1,.3066804068429129,256,8,6000,1,2,4,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3544532145129208,.4726042860172277,6e3,.3544532145129208,.3922211592370307
.007000000000000006,1,.30659266880580355,256,8,6000,1,3,1,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3519720420113303,.5631552672181285,5958,.3519720420113303,.3894756111223715
0,1.009,.3064782278878348,256,8,6000,1,3,4,1000,.3544532145129208,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3544532145129208,.5671251432206732,6e3,.3544532145129208,.3922211592370307
1,1,.3475434439522879,256,8,7000,1,7,1,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
1,4,.3479292733328683,256,8,7000,1,7,4,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
0,1,.3475227355957031,256,8,7000,1,1,1,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4126803905035064,.47163473200400735,7e3,.4126803905035064,.4575913524432025
.0010000000000000009,1.003,.3475527082170759,256,8,7000,1,1,4,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4122677101130029,.4711630972720033,6993,.4122677101130029,.45713376109075926
.0050000000000000044,1,.3476371765136719,256,8,7000,1,2,1,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4106169885509889,.5474893180679852,6965,.4106169885509889,.4553033956809865
0,1.001,.3477140154157366,256,8,7000,1,2,4,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4126803905035064,.5502405206713419,7e3,.4126803905035064,.4575913524432025
.027000000000000024,1,.3476622445242746,256,8,7000,1,3,1,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.40153801995991173,.6424608319358588,6811,.40153801995991173,.445236385927236
0,1.03,.34767368861607145,256,8,7000,1,3,4,1000,.4126803905035064,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.4126803905035064,.6602886248056102,7e3,.4126803905035064,.4575913524432025
1,1,.3864342825753348,256,8,8000,1,7,1,1000,.4707948661159353,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,0,0,0,0,0
